flight_id,from_city,to_city,datetime,cost,cancel_available,time_cancel_available
FL5356,Nha Trang,Ho Chi Minh City,11/30/2025 18:15,760000,FALSE,
FL9417,Hai Phong,Can Tho,11/30/2025 7:45,1530000,FALSE,
FL5666,Quy Nhon,Can Tho,12/1/2025 14:45,1360000,FALSE,
FL4224,Ho Chi Minh City,Hai Phong,12/1/2025 11:00,1410000,TRUE,12/1/2025 7:00
FL8753,Hue,Vinh,12/1/2025 20:30,920000,FALSE,
FL6703,Pleiku,Nha Trang,12/1/2025 7:30,620000,FALSE,
FL2119,Thanh Hoa,Da Nang,12/1/2025 15:45,1490000,FALSE,
FL8918,Hai Phong,Hanoi,12/1/2025 17:15,1190000,FALSE,
FL7332,Phu Quoc,Can Tho,12/1/2025 15:30,1590000,TRUE,12/1/2025 10:30
FL6044,Phu Quoc,Ho Chi Minh City,12/2/2025 6:45,1470000,TRUE,12/2/2025 0:45
FL6989,Da Nang,Can Tho,12/2/2025 19:15,1480000,FALSE,
FL4494,Buon Ma Thuot,Pleiku,12/2/2025 15:30,1220000,FALSE,
FL2603,Phu Quoc,Vinh,12/2/2025 16:30,1820000,FALSE,
FL9797,Vinh,Hai Phong,12/2/2025 7:30,1050000,FALSE,
FL3883,Ho Chi Minh City,Hue,12/2/2025 17:45,560000,FALSE,
FL8601,Hue,Quy Nhon,12/2/2025 7:45,540000,TRUE,12/2/2025 1:45
FL3534,Hai Phong,Nha Trang,12/2/2025 19:00,600000,FALSE,
FL2386,Buon Ma Thuot,Da Nang,12/2/2025 7:30,1670000,TRUE,12/2/2025 5:30
FL2700,Hue,Buon Ma Thuot,12/3/2025 14:15,670000,TRUE,12/3/2025 10:15
FL5499,Nha Trang,Da Nang,12/3/2025 16:00,910000,TRUE,12/3/2025 13:00
FL4379,Thanh Hoa,Pleiku,12/3/2025 19:00,1740000,FALSE,
FL5172,Vinh,Hanoi,12/3/2025 19:45,640000,TRUE,12/3/2025 17:45
FL6307,Buon Ma Thuot,Hanoi,12/3/2025 8:00,860000,TRUE,12/3/2025 6:00
FL2424,Can Tho,Buon Ma Thuot,12/3/2025 6:00,1760000,TRUE,12/3/2025 4:00
FL3757,Can Tho,Hue,12/3/2025 7:00,1690000,TRUE,12/3/2025 4:00
FL8688,Hanoi,Vinh,12/3/2025 6:30,800000,TRUE,12/3/2025 1:30
FL6363,Pleiku,Thanh Hoa,12/3/2025 9:00,1890000,TRUE,12/3/2025 6:00
FL2674,Nha Trang,Pleiku,12/3/2025 16:00,1840000,TRUE,12/3/2025 12:00
FL3303,Hanoi,Vinh,12/4/2025 6:00,1150000,TRUE,12/4/2025 1:00
FL6183,Pleiku,Hai Phong,12/4/2025 7:30,890000,TRUE,12/4/2025 4:30
FL8437,Da Nang,Quy Nhon,12/4/2025 8:00,1970000,FALSE,
FL6257,Can Tho,Da Nang,12/4/2025 20:45,1510000,FALSE,
FL7753,Ho Chi Minh City,Hai Phong,12/4/2025 10:30,590000,FALSE,
FL8225,Ho Chi Minh City,Pleiku,12/4/2025 8:45,520000,TRUE,12/4/2025 2:45
FL7771,Vinh,Thanh Hoa,12/4/2025 13:00,1940000,TRUE,12/4/2025 11:00
FL4205,Pleiku,Ho Chi Minh City,12/4/2025 15:30,900000,TRUE,12/4/2025 13:30
FL9413,Da Nang,Vinh,12/4/2025 18:00,1780000,FALSE,
FL4253,Hai Phong,Phu Quoc,12/4/2025 18:45,1550000,TRUE,12/4/2025 15:45
FL6377,Quy Nhon,Ho Chi Minh City,12/4/2025 12:00,1030000,FALSE,
FL1114,Buon Ma Thuot,Hanoi,12/5/2025 19:00,1480000,TRUE,12/5/2025 17:00
FL5745,Hai Phong,Can Tho,12/5/2025 12:15,560000,TRUE,12/5/2025 6:15
FL7151,Da Nang,Pleiku,12/5/2025 20:45,1500000,FALSE,
FL4673,Vinh,Phu Quoc,12/5/2025 8:30,870000,TRUE,12/5/2025 3:30
FL4309,Pleiku,Phu Quoc,12/5/2025 13:15,1610000,TRUE,12/5/2025 7:15
FL5645,Vinh,Pleiku,12/5/2025 17:15,1270000,FALSE,
FL9464,Hue,Hai Phong,12/5/2025 14:30,1910000,TRUE,12/5/2025 10:30
FL7536,Can Tho,Da Nang,12/5/2025 20:15,1050000,FALSE,
FL1471,Da Nang,Nha Trang,12/6/2025 19:45,1430000,TRUE,12/6/2025 15:45
FL2925,Buon Ma Thuot,Hai Phong,12/6/2025 11:30,1730000,TRUE,12/6/2025 9:30
FL8275,Can Tho,Thanh Hoa,12/6/2025 18:00,1430000,FALSE,
FL4972,Vinh,Can Tho,12/6/2025 11:30,1400000,TRUE,12/6/2025 8:30
FL6825,Hai Phong,Hanoi,12/6/2025 19:45,1230000,FALSE,
FL3235,Hanoi,Can Tho,12/6/2025 8:30,900000,TRUE,12/6/2025 5:30
FL9956,Quy Nhon,Thanh Hoa,12/7/2025 9:15,780000,FALSE,
FL2008,Can Tho,Nha Trang,12/7/2025 18:00,750000,TRUE,12/7/2025 13:00
FL8369,Hanoi,Pleiku,12/7/2025 19:45,1250000,TRUE,12/7/2025 14:45
FL6633,Pleiku,Ho Chi Minh City,12/7/2025 10:00,1640000,TRUE,12/7/2025 8:00
FL1212,Ho Chi Minh City,Hue,12/7/2025 6:15,1980000,TRUE,12/7/2025 2:15
FL4630,Hai Phong,Ho Chi Minh City,12/7/2025 20:15,930000,TRUE,12/7/2025 16:15
FL6587,Can Tho,Buon Ma Thuot,12/8/2025 13:30,910000,TRUE,12/8/2025 10:30
FL6249,Pleiku,Quy Nhon,12/8/2025 15:15,1510000,TRUE,12/8/2025 9:15
FL2092,Ho Chi Minh City,Vinh,12/8/2025 17:45,1330000,TRUE,12/8/2025 13:45
FL6007,Ho Chi Minh City,Vinh,12/8/2025 19:30,1260000,TRUE,12/8/2025 14:30
FL6072,Phu Quoc,Buon Ma Thuot,12/8/2025 19:45,730000,FALSE,
FL6620,Hai Phong,Da Nang,12/8/2025 19:45,1740000,TRUE,12/8/2025 13:45
FL6409,Da Nang,Vinh,12/8/2025 14:45,920000,TRUE,12/8/2025 10:45
FL7204,Hai Phong,Pleiku,12/9/2025 20:45,1280000,TRUE,12/9/2025 15:45
FL1762,Hai Phong,Ho Chi Minh City,12/9/2025 6:45,1220000,FALSE,
FL3992,Hai Phong,Pleiku,12/9/2025 11:00,1620000,TRUE,12/9/2025 7:00
FL5212,Phu Quoc,Ho Chi Minh City,12/9/2025 13:30,800000,FALSE,
FL8797,Quy Nhon,Hanoi,12/9/2025 12:30,1360000,TRUE,12/9/2025 8:30
FL9070,Vinh,Quy Nhon,12/9/2025 6:45,1760000,TRUE,12/9/2025 2:45
FL1475,Nha Trang,Can Tho,12/9/2025 18:45,520000,TRUE,12/9/2025 15:45
FL4638,Ho Chi Minh City,Da Nang,12/9/2025 20:00,1370000,FALSE,
FL1790,Ho Chi Minh City,Vinh,12/9/2025 13:15,1430000,FALSE,
FL7982,Ho Chi Minh City,Buon Ma Thuot,12/10/2025 7:00,510000,TRUE,12/10/2025 5:00
FL6929,Hanoi,Nha Trang,12/10/2025 17:15,1100000,TRUE,12/10/2025 15:15
FL8173,Ho Chi Minh City,Quy Nhon,12/10/2025 20:45,840000,TRUE,12/10/2025 16:45
FL8460,Pleiku,Nha Trang,12/10/2025 18:15,1780000,FALSE,
FL6474,Phu Quoc,Vinh,12/10/2025 12:30,1910000,TRUE,12/10/2025 8:30
FL3668,Hue,Pleiku,12/10/2025 17:00,1740000,FALSE,
FL3476,Ho Chi Minh City,Quy Nhon,12/10/2025 16:15,1750000,FALSE,
FL6232,Nha Trang,Quy Nhon,12/10/2025 10:00,630000,TRUE,12/10/2025 8:00
FL9534,Hanoi,Hue,12/10/2025 7:45,780000,TRUE,12/10/2025 4:45
FL8621,Quy Nhon,Hue,12/10/2025 9:00,1980000,FALSE,
FL7560,Quy Nhon,Ho Chi Minh City,12/10/2025 12:45,890000,FALSE,
FL1742,Da Nang,Nha Trang,12/10/2025 13:45,580000,FALSE,
FL4899,Hai Phong,Ho Chi Minh City,12/11/2025 10:30,1550000,FALSE,
FL4467,Da Nang,Pleiku,12/11/2025 10:15,1340000,FALSE,
FL9090,Hai Phong,Da Nang,12/11/2025 10:00,1170000,FALSE,
FL1815,Nha Trang,Hai Phong,12/11/2025 10:15,1100000,TRUE,12/11/2025 5:15
FL8905,Can Tho,Hanoi,12/11/2025 12:45,1110000,TRUE,12/11/2025 6:45
FL3620,Hai Phong,Buon Ma Thuot,12/11/2025 15:00,1020000,FALSE,
FL4281,Can Tho,Buon Ma Thuot,12/12/2025 14:30,1350000,FALSE,
FL1964,Ho Chi Minh City,Pleiku,12/12/2025 11:15,1310000,TRUE,12/12/2025 8:15
FL7702,Phu Quoc,Thanh Hoa,12/12/2025 20:00,1540000,TRUE,12/12/2025 17:00
FL5061,Buon Ma Thuot,Vinh,12/12/2025 18:15,1620000,FALSE,
FL7529,Da Nang,Can Tho,12/12/2025 14:00,1910000,FALSE,
FL9867,Hue,Vinh,12/12/2025 14:00,1640000,FALSE,
FL7193,Quy Nhon,Vinh,12/12/2025 8:30,1030000,FALSE,
FL7939,Nha Trang,Hai Phong,12/12/2025 9:45,1110000,FALSE,
FL2384,Hanoi,Buon Ma Thuot,12/12/2025 10:00,1520000,TRUE,12/12/2025 4:00
FL6937,Pleiku,Nha Trang,12/13/2025 6:15,1540000,TRUE,12/13/2025 3:15
FL1618,Pleiku,Hanoi,12/13/2025 9:00,1900000,FALSE,
FL4494,Quy Nhon,Phu Quoc,12/13/2025 10:00,1690000,FALSE,
FL2996,Can Tho,Quy Nhon,12/13/2025 12:30,1180000,FALSE,
FL3594,Ho Chi Minh City,Thanh Hoa,12/13/2025 15:30,1240000,TRUE,12/13/2025 12:30
FL6005,Vinh,Ho Chi Minh City,12/13/2025 16:30,1160000,FALSE,
FL7070,Nha Trang,Pleiku,12/13/2025 7:30,1840000,FALSE,
FL6601,Quy Nhon,Nha Trang,12/13/2025 17:30,1750000,FALSE,
FL6990,Can Tho,Pleiku,12/13/2025 8:15,1730000,FALSE,
FL1371,Hai Phong,Vinh,12/13/2025 15:15,980000,TRUE,12/13/2025 12:15
FL4060,Hue,Vinh,12/14/2025 13:30,760000,TRUE,12/14/2025 8:30
FL5170,Nha Trang,Ho Chi Minh City,12/14/2025 20:30,650000,TRUE,12/14/2025 17:30
FL3191,Phu Quoc,Hai Phong,12/14/2025 12:15,1890000,FALSE,
FL6451,Hue,Vinh,12/14/2025 16:15,580000,FALSE,
FL4077,Phu Quoc,Pleiku,12/14/2025 17:15,1250000,FALSE,
FL2470,Pleiku,Thanh Hoa,12/14/2025 18:00,1360000,TRUE,12/14/2025 13:00
FL7783,Vinh,Pleiku,12/14/2025 9:15,1140000,TRUE,12/14/2025 4:15
FL2344,Hue,Vinh,12/14/2025 12:45,1150000,FALSE,
FL2238,Da Nang,Thanh Hoa,12/14/2025 12:45,990000,TRUE,12/14/2025 6:45
FL2922,Hue,Da Nang,12/15/2025 7:15,1170000,FALSE,
FL6385,Hai Phong,Thanh Hoa,12/15/2025 15:00,1580000,TRUE,12/15/2025 12:00
FL9846,Buon Ma Thuot,Quy Nhon,12/15/2025 12:00,1740000,FALSE,
FL5757,Phu Quoc,Hai Phong,12/15/2025 17:00,1770000,FALSE,
FL8048,Thanh Hoa,Hai Phong,12/15/2025 18:00,1690000,TRUE,12/15/2025 14:00
FL2997,Buon Ma Thuot,Hue,12/15/2025 10:30,1030000,FALSE,
FL6490,Hanoi,Vinh,12/16/2025 11:15,1620000,FALSE,
FL5333,Phu Quoc,Nha Trang,12/16/2025 11:45,1760000,FALSE,
FL4176,Hai Phong,Quy Nhon,12/16/2025 6:00,1310000,TRUE,12/16/2025 3:00
FL1025,Hai Phong,Can Tho,12/16/2025 11:00,1690000,TRUE,12/16/2025 8:00
FL2605,Quy Nhon,Hue,12/16/2025 15:45,1060000,FALSE,
FL1285,Hai Phong,Phu Quoc,12/16/2025 9:00,1910000,FALSE,
FL9917,Nha Trang,Phu Quoc,12/17/2025 9:30,1190000,TRUE,12/17/2025 4:30
FL6266,Thanh Hoa,Quy Nhon,12/17/2025 19:00,1550000,TRUE,12/17/2025 14:00
FL7949,Ho Chi Minh City,Pleiku,12/17/2025 17:00,510000,FALSE,
FL6204,Thanh Hoa,Da Nang,12/17/2025 6:30,600000,FALSE,
FL5590,Thanh Hoa,Can Tho,12/17/2025 6:45,1100000,TRUE,12/17/2025 1:45
FL1663,Nha Trang,Vinh,12/17/2025 19:00,860000,TRUE,12/17/2025 16:00
FL2754,Pleiku,Hai Phong,12/17/2025 12:15,1370000,TRUE,12/17/2025 6:15
FL4412,Ho Chi Minh City,Can Tho,12/18/2025 7:15,520000,TRUE,12/18/2025 1:15
FL9614,Quy Nhon,Buon Ma Thuot,12/18/2025 11:45,1030000,TRUE,12/18/2025 7:45
FL4200,Can Tho,Thanh Hoa,12/18/2025 17:00,1650000,FALSE,
FL6291,Can Tho,Ho Chi Minh City,12/18/2025 19:45,810000,TRUE,12/18/2025 13:45
FL9672,Vinh,Hai Phong,12/18/2025 7:45,820000,FALSE,
FL3881,Can Tho,Phu Quoc,12/18/2025 18:30,1840000,FALSE,
FL1681,Thanh Hoa,Pleiku,12/19/2025 19:45,990000,TRUE,12/19/2025 17:45
FL9811,Thanh Hoa,Quy Nhon,12/19/2025 16:45,960000,TRUE,12/19/2025 13:45
FL7974,Quy Nhon,Can Tho,12/19/2025 18:00,1890000,FALSE,
FL1687,Vinh,Pleiku,12/19/2025 20:30,1370000,TRUE,12/19/2025 15:30
FL7346,Pleiku,Buon Ma Thuot,12/19/2025 11:15,990000,FALSE,
FL8399,Hai Phong,Nha Trang,12/19/2025 11:00,820000,TRUE,12/19/2025 6:00
FL9460,Phu Quoc,Thanh Hoa,12/20/2025 8:45,1030000,FALSE,
FL7147,Vinh,Can Tho,12/20/2025 6:30,1190000,FALSE,
FL4688,Hanoi,Pleiku,12/20/2025 15:30,1360000,FALSE,
FL5313,Ho Chi Minh City,Pleiku,12/20/2025 11:00,670000,FALSE,
FL3878,Hanoi,Pleiku,12/20/2025 6:45,1300000,TRUE,12/20/2025 4:45
FL5171,Pleiku,Phu Quoc,12/20/2025 8:45,900000,TRUE,12/20/2025 6:45
FL8164,Phu Quoc,Pleiku,12/20/2025 17:45,1820000,FALSE,
FL7924,Ho Chi Minh City,Da Nang,12/20/2025 7:30,1450000,FALSE,
FL1863,Vinh,Nha Trang,12/20/2025 17:30,1740000,FALSE,
FL6835,Quy Nhon,Hai Phong,12/21/2025 17:45,1800000,FALSE,
FL4197,Nha Trang,Pleiku,12/21/2025 14:15,1240000,FALSE,
FL3051,Hai Phong,Vinh,12/21/2025 13:00,1480000,TRUE,12/21/2025 8:00
FL3118,Nha Trang,Vinh,12/21/2025 9:00,660000,TRUE,12/21/2025 3:00
FL8258,Buon Ma Thuot,Ho Chi Minh City,12/21/2025 9:45,560000,FALSE,
FL6165,Quy Nhon,Thanh Hoa,12/21/2025 20:15,1580000,TRUE,12/21/2025 15:15
FL7325,Hai Phong,Hue,12/21/2025 7:15,1470000,TRUE,12/21/2025 4:15
FL2130,Can Tho,Hai Phong,12/21/2025 12:15,1710000,TRUE,12/21/2025 10:15
FL3178,Phu Quoc,Hanoi,12/21/2025 13:45,540000,TRUE,12/21/2025 8:45
FL1061,Hanoi,Nha Trang,12/21/2025 20:30,1340000,TRUE,12/21/2025 15:30
FL1967,Hue,Ho Chi Minh City,12/21/2025 11:30,1050000,TRUE,12/21/2025 5:30
FL4302,Quy Nhon,Hanoi,12/22/2025 19:30,1390000,FALSE,
FL2514,Nha Trang,Vinh,12/22/2025 16:45,1470000,FALSE,
FL5348,Hanoi,Pleiku,12/22/2025 15:15,1620000,FALSE,
FL2072,Hue,Da Nang,12/22/2025 12:00,570000,TRUE,12/22/2025 8:00
FL4826,Hanoi,Vinh,12/22/2025 11:30,1860000,FALSE,
FL1573,Phu Quoc,Nha Trang,12/22/2025 11:00,1560000,FALSE,
FL1537,Hanoi,Thanh Hoa,12/22/2025 20:45,1980000,TRUE,12/22/2025 18:45
FL2821,Hai Phong,Thanh Hoa,12/22/2025 17:45,830000,TRUE,12/22/2025 13:45
FL6939,Hue,Buon Ma Thuot,12/22/2025 15:00,1940000,FALSE,
FL2587,Hanoi,Vinh,12/23/2025 13:00,1670000,FALSE,
FL9636,Hanoi,Da Nang,12/23/2025 16:00,1120000,TRUE,12/23/2025 14:00
FL9466,Vinh,Ho Chi Minh City,12/23/2025 12:00,1160000,FALSE,
FL7478,Hue,Pleiku,12/23/2025 10:30,610000,TRUE,12/23/2025 6:30
FL9046,Phu Quoc,Nha Trang,12/23/2025 6:00,870000,FALSE,
FL9353,Nha Trang,Hai Phong,12/23/2025 15:30,1820000,TRUE,12/23/2025 10:30
FL3447,Nha Trang,Buon Ma Thuot,12/24/2025 14:00,930000,TRUE,12/24/2025 9:00
FL9258,Phu Quoc,Hanoi,12/24/2025 7:15,590000,FALSE,
FL5562,Quy Nhon,Buon Ma Thuot,12/24/2025 17:00,840000,TRUE,12/24/2025 12:00
FL9299,Pleiku,Thanh Hoa,12/24/2025 13:30,1790000,TRUE,12/24/2025 8:30
FL3665,Ho Chi Minh City,Quy Nhon,12/24/2025 17:45,760000,FALSE,
FL1431,Hue,Can Tho,12/24/2025 7:00,1540000,FALSE,
FL8748,Ho Chi Minh City,Thanh Hoa,12/24/2025 11:45,810000,TRUE,12/24/2025 7:45
FL1805,Ho Chi Minh City,Can Tho,12/24/2025 16:00,1520000,TRUE,12/24/2025 11:00
FL8691,Pleiku,Ho Chi Minh City,12/24/2025 19:45,1630000,FALSE,
FL4446,Nha Trang,Da Nang,12/24/2025 9:00,1520000,FALSE,
FL7234,Vinh,Ho Chi Minh City,12/24/2025 9:30,630000,TRUE,12/24/2025 3:30
FL8539,Quy Nhon,Hanoi,12/24/2025 15:15,1780000,TRUE,12/24/2025 13:15
FL2740,Pleiku,Can Tho,12/25/2025 18:30,1060000,FALSE,
FL8898,Quy Nhon,Da Nang,12/25/2025 14:45,1770000,TRUE,12/25/2025 11:45
FL8272,Hue,Thanh Hoa,12/25/2025 12:45,930000,FALSE,
FL6966,Hanoi,Quy Nhon,12/25/2025 17:15,660000,FALSE,
FL7674,Nha Trang,Phu Quoc,12/25/2025 16:00,1270000,FALSE,
FL7148,Phu Quoc,Thanh Hoa,12/25/2025 9:00,1570000,FALSE,
FL7114,Thanh Hoa,Ho Chi Minh City,12/25/2025 6:30,1750000,FALSE,
FL6684,Nha Trang,Pleiku,12/25/2025 10:00,510000,FALSE,
FL1526,Nha Trang,Vinh,12/25/2025 8:15,1860000,FALSE,
FL8865,Phu Quoc,Da Nang,12/25/2025 9:45,1040000,FALSE,
FL1068,Thanh Hoa,Phu Quoc,12/25/2025 8:45,1110000,FALSE,
FL7500,Pleiku,Thanh Hoa,12/26/2025 18:00,1320000,FALSE,
FL6936,Hanoi,Da Nang,12/26/2025 17:15,1980000,TRUE,12/26/2025 13:15
FL3036,Buon Ma Thuot,Da Nang,12/26/2025 15:00,1810000,FALSE,
FL9345,Nha Trang,Quy Nhon,12/26/2025 15:15,1290000,FALSE,
FL5790,Ho Chi Minh City,Nha Trang,12/26/2025 12:45,1350000,TRUE,12/26/2025 6:45
FL5724,Da Nang,Hue,12/26/2025 10:45,1750000,TRUE,12/26/2025 5:45
FL4452,Quy Nhon,Buon Ma Thuot,12/26/2025 12:30,960000,TRUE,12/26/2025 6:30
FL2194,Can Tho,Buon Ma Thuot,12/26/2025 16:00,570000,FALSE,
FL7717,Da Nang,Pleiku,12/26/2025 16:45,1830000,FALSE,
FL5202,Hanoi,Nha Trang,12/26/2025 13:30,1350000,TRUE,12/26/2025 11:30
FL2024,Vinh,Phu Quoc,12/26/2025 20:00,1430000,TRUE,12/26/2025 17:00
FL2615,Quy Nhon,Nha Trang,12/27/2025 18:15,1260000,TRUE,12/27/2025 15:15
FL8810,Nha Trang,Buon Ma Thuot,12/27/2025 17:45,1850000,FALSE,
FL8275,Can Tho,Vinh,12/27/2025 18:30,1480000,FALSE,
FL7975,Quy Nhon,Phu Quoc,12/27/2025 20:30,560000,TRUE,12/27/2025 15:30
FL6173,Vinh,Buon Ma Thuot,12/27/2025 19:15,1300000,TRUE,12/27/2025 17:15
FL6442,Hai Phong,Pleiku,12/27/2025 19:00,1680000,TRUE,12/27/2025 14:00
FL8483,Quy Nhon,Vinh,12/27/2025 13:15,980000,TRUE,12/27/2025 11:15
FL3504,Can Tho,Pleiku,12/27/2025 20:00,1190000,FALSE,
FL7475,Vinh,Thanh Hoa,12/27/2025 16:00,1360000,FALSE,
FL4790,Hanoi,Vinh,12/27/2025 18:30,1700000,FALSE,
FL6776,Can Tho,Quy Nhon,12/28/2025 14:15,900000,TRUE,12/28/2025 8:15
FL7768,Pleiku,Phu Quoc,12/28/2025 16:30,1140000,FALSE,
FL3902,Thanh Hoa,Hue,12/28/2025 8:00,1510000,FALSE,
FL5979,Ho Chi Minh City,Hanoi,12/28/2025 8:15,1580000,FALSE,
FL3371,Phu Quoc,Hanoi,12/28/2025 14:45,840000,TRUE,12/28/2025 9:45
FL1707,Thanh Hoa,Da Nang,12/28/2025 13:30,1740000,FALSE,
FL7748,Ho Chi Minh City,Pleiku,12/28/2025 12:00,650000,TRUE,12/28/2025 10:00
FL4114,Phu Quoc,Quy Nhon,12/28/2025 9:45,1140000,TRUE,12/28/2025 4:45
FL7572,Ho Chi Minh City,Quy Nhon,12/28/2025 16:45,640000,FALSE,
FL8850,Hue,Da Nang,12/28/2025 9:45,990000,TRUE,12/28/2025 7:45
FL6178,Thanh Hoa,Phu Quoc,12/28/2025 9:45,1310000,FALSE,
FL2347,Quy Nhon,Hue,12/29/2025 13:15,660000,TRUE,12/29/2025 11:15
FL6459,Buon Ma Thuot,Phu Quoc,12/29/2025 20:30,1700000,FALSE,
FL3019,Nha Trang,Phu Quoc,12/29/2025 7:45,1780000,FALSE,
FL6710,Hue,Da Nang,12/29/2025 18:15,1020000,FALSE,
FL5719,Nha Trang,Phu Quoc,12/29/2025 20:30,1610000,TRUE,12/29/2025 15:30
FL6489,Nha Trang,Quy Nhon,12/29/2025 19:00,1150000,FALSE,
FL7470,Vinh,Quy Nhon,12/29/2025 19:30,690000,TRUE,12/29/2025 14:30
FL3671,Phu Quoc,Can Tho,12/30/2025 14:45,630000,FALSE,
FL5985,Hue,Hai Phong,12/30/2025 13:30,1180000,TRUE,12/30/2025 7:30
FL9630,Pleiku,Phu Quoc,12/30/2025 17:15,1250000,FALSE,
FL9682,Da Nang,Nha Trang,12/30/2025 12:15,790000,FALSE,
FL2168,Can Tho,Hue,12/30/2025 20:30,1570000,TRUE,12/30/2025 14:30
FL8007,Pleiku,Quy Nhon,12/30/2025 18:30,1500000,FALSE,
FL1968,Hai Phong,Quy Nhon,12/30/2025 18:30,570000,TRUE,12/30/2025 16:30
FL4855,Hai Phong,Hue,12/30/2025 11:30,1300000,FALSE,
FL1402,Nha Trang,Da Nang,12/30/2025 20:30,800000,FALSE,
FL6134,Pleiku,Can Tho,12/30/2025 12:30,1000000,FALSE,
FL1813,Phu Quoc,Ho Chi Minh City,12/31/2025 10:15,1970000,FALSE,
FL8716,Phu Quoc,Quy Nhon,12/31/2025 14:00,1060000,TRUE,12/31/2025 12:00
FL3378,Can Tho,Quy Nhon,12/31/2025 20:15,1030000,TRUE,12/31/2025 17:15
FL5250,Hai Phong,Vinh,12/31/2025 13:00,990000,FALSE,
FL1096,Buon Ma Thuot,Quy Nhon,12/31/2025 11:45,870000,FALSE,
FL8439,Nha Trang,Quy Nhon,12/31/2025 14:30,1660000,FALSE,
FL4775,Da Nang,Nha Trang,12/31/2025 16:15,1930000,FALSE,
FL9560,Ho Chi Minh City,Buon Ma Thuot,12/31/2025 7:00,1000000,TRUE,12/31/2025 4:00
FL3364,Ho Chi Minh City,Phu Quoc,12/31/2025 19:15,850000,FALSE,
FL2275,Hue,Ho Chi Minh City,12/31/2025 16:15,1040000,FALSE,
